fecha,aforo,temp_max,temp_min,clima,vuelos,cruceros,dia_semana,mes,semana,festivo_valencia,festivo_nacional,festivo_andalucia,festivo_madrid,festivo_cataluna,aforo_t-1,aforo_t-7,aforo_mean_7
2024-11-04,3069,17.6,8.7,0,54,3,0,11,45,0,0,0,0,0,3782.0,2544.0,3891.0
2024-11-05,2452,18.3,8.3,0,33,2,1,11,45,0,0,0,0,0,3069.0,2386.0,3966.0
2024-11-06,3120,15.6,9.1,1,60,2,2,11,45,0,0,0,0,0,2452.0,2393.0,3975.4
2024-11-07,2269,18.2,9.6,2,32,1,3,11,45,0,0,0,0,0,3120.0,2416.0,4079.3
2024-11-08,2755,16.2,7.9,3,57,1,4,11,45,0,0,0,0,0,2269.0,9187.0,4058.3
2024-11-09,3430,16.1,9.0,1,79,2,5,11,45,0,0,0,0,0,2755.0,4529.0,3139.4
2024-11-10,3654,18.8,10.6,0,78,2,6,11,45,0,0,0,0,0,3430.0,3782.0,2982.4
2024-11-11,2716,18.8,9.3,1,46,3,0,11,46,0,0,0,0,0,3654.0,3069.0,2964.1
2024-11-12,2416,20.4,9.1,0,36,2,1,11,46,0,0,0,0,0,2716.0,2452.0,2913.7
2024-11-13,2266,20.2,10.0,0,37,3,2,11,46,0,0,0,0,0,2416.0,3120.0,2908.6
2024-11-14,3205,18.8,10.3,2,58,3,3,11,46,0,0,0,0,0,2266.0,2269.0,2786.6
2024-11-15,3126,13.6,8.9,0,50,2,4,11,46,0,0,0,0,0,3205.0,2755.0,2920.3
2024-11-16,4005,20.7,8.1,2,76,3,5,11,46,0,0,0,0,0,3126.0,3430.0,2973.3
2024-11-17,3489,18.8,9.4,0,84,1,6,11,46,0,0,0,0,0,4005.0,3654.0,3055.4
2024-11-18,2950,15.5,5.8,1,51,1,0,11,47,0,0,0,0,0,3489.0,2716.0,3031.9
2024-11-19,2496,18.5,8.6,1,42,2,1,11,47,0,0,0,0,0,2950.0,2416.0,3065.3
2024-11-20,3628,14.9,4.1,2,74,3,2,11,47,0,0,0,0,0,2496.0,2266.0,3076.7
2024-11-21,3213,18.2,5.6,1,57,3,3,11,47,0,0,0,0,0,3628.0,3205.0,3271.3
2024-11-22,3076,14.4,5.3,1,51,1,4,11,47,0,0,0,0,0,3213.0,3126.0,3272.4
2024-11-23,3138,15.4,11.1,0,74,2,5,11,47,0,0,0,0,0,3076.0,4005.0,3265.3
2024-11-24,4312,18.4,9.0,0,89,2,6,11,47,0,0,0,0,0,3138.0,3489.0,3141.4
2024-11-25,2640,19.1,6.5,0,42,3,0,11,48,0,0,0,0,0,4312.0,2950.0,3259.0
2024-11-26,2886,17.7,10.0,1,41,3,1,11,48,0,0,0,0,0,2640.0,2496.0,3214.7
2024-11-27,2781,16.4,11.0,0,66,3,2,11,48,0,0,0,0,0,2886.0,3628.0,3270.4
2024-11-28,2803,12.8,10.0,1,50,1,3,11,48,0,0,0,0,0,2781.0,3213.0,3149.4
2024-11-29,2846,16.6,8.6,0,42,1,4,11,48,0,0,0,0,0,2803.0,3076.0,3090.9
2024-11-30,2894,18.1,9.5,0,80,2,5,11,48,0,0,0,0,0,2846.0,3138.0,3058.0
2024-12-01,3976,12.4,7.8,1,88,2,6,12,48,0,0,0,0,0,2894.0,4312.0,3023.1
2024-12-02,3257,13.0,5.1,0,56,1,0,12,49,0,0,0,0,0,3976.0,2640.0,2975.1
2024-12-03,2605,12.6,6.1,0,59,4,1,12,49,0,0,0,0,0,3257.0,2886.0,3063.3
2024-12-04,2580,12.4,5.5,0,37,2,2,12,49,0,0,0,0,0,2605.0,2781.0,3023.1
2024-12-05,3289,13.2,2.8,3,59,3,3,12,49,0,0,0,0,0,2580.0,2803.0,2994.4
2024-12-06,8590,12.5,7.8,1,48,2,4,12,49,1,1,1,1,1,3289.0,2846.0,3063.9
2024-12-07,3770,15.9,10.1,0,80,5,5,12,49,0,0,0,0,0,8590.0,2894.0,3884.4
2024-12-08,3347,8.6,4.3,0,92,1,6,12,49,0,0,0,0,0,3770.0,3976.0,4009.6
2024-12-09,2955,11.9,7.9,0,57,1,0,12,50,0,0,1,0,0,3347.0,3257.0,3919.7
2024-12-10,2742,11.3,4.3,1,53,3,1,12,50,0,0,0,0,0,2955.0,2605.0,3876.6
2024-12-11,2474,13.4,6.3,1,30,2,2,12,50,0,0,0,0,0,2742.0,2580.0,3896.1
2024-12-12,2892,13.2,9.0,0,49,1,3,12,50,0,0,0,0,0,2474.0,3289.0,3881.0
2024-12-13,2578,16.2,5.0,0,42,2,4,12,50,0,0,0,0,0,2892.0,8590.0,3824.3
2024-12-14,3364,16.9,6.0,0,87,2,5,12,50,0,0,0,0,0,2578.0,3770.0,2965.4
2024-12-15,4011,11.5,2.4,1,89,2,6,12,50,0,0,0,0,0,3364.0,3347.0,2907.4
2024-12-16,2269,13.0,4.7,1,46,1,0,12,51,0,0,0,0,0,4011.0,2955.0,3002.3
2024-12-17,2768,13.4,2.2,0,43,3,1,12,51,0,0,0,0,0,2269.0,2742.0,2904.3
2024-12-18,2546,11.4,6.9,0,65,1,2,12,51,0,0,0,0,0,2768.0,2474.0,2908.0
2024-12-19,2365,14.3,7.7,0,43,2,3,12,51,0,0,0,0,0,2546.0,2892.0,2918.3
2024-12-20,2849,12.5,5.6,3,38,3,4,12,51,0,0,0,0,0,2365.0,2578.0,2843.0
2024-12-21,3312,10.9,6.6,0,71,2,5,12,51,0,0,0,0,0,2849.0,3364.0,2881.7
2024-12-22,3726,12.4,5.3,1,74,1,6,12,51,0,0,0,0,0,3312.0,4011.0,2874.3
2024-12-23,2512,11.0,7.5,1,41,2,0,12,52,0,0,0,0,0,3726.0,2269.0,2833.6
2024-12-24,3102,15.1,6.3,0,58,2,1,12,52,0,0,0,0,0,2512.0,2768.0,2868.3
2024-12-25,7822,16.8,2.0,0,58,2,2,12,52,1,1,1,1,1,3102.0,2546.0,2916.0
2024-12-26,3210,13.5,7.9,0,41,1,3,12,52,0,0,0,0,1,7822.0,2365.0,3669.7
2024-12-27,2732,13.2,5.2,1,49,2,4,12,52,0,0,0,0,0,3210.0,2849.0,3790.4
2024-12-28,3844,13.3,3.5,1,82,2,5,12,52,0,0,0,0,0,2732.0,3312.0,3773.7
2024-12-29,3193,15.4,5.1,1,96,1,6,12,52,0,0,0,0,0,3844.0,3726.0,3849.7
2024-12-30,3072,15.3,2.2,0,65,3,0,12,1,0,0,0,0,0,3193.0,2512.0,3773.6
2024-12-31,2559,12.8,3.5,0,33,3,1,12,1,0,0,0,0,0,3072.0,3102.0,3853.6
